Key,English,Japanese
PROPITEM_TXT_009274,Baby Black Dragon,ブラックドラゴン
PROPITEM_TXT_009610,Baby Yetti,ファミリア・イエティン
PROPITEM_TXT_009611,This little guy picks up items for the highest level players.,ファミリア・イエティンを召喚させ、ドロップしたアイテムを拾ってくれる収集ペット
PROPITEM_TXT_010272,English Bulldog,ゴウダンブルドッグ
PROPITEM_TXT_010273,English Bulldog that follows its owner around and picks up dropped items.,ゴウダンブルドッグを召喚し、ドロップしたアイテムを拾ってくれる収集ペット
PROPITEM_TXT_010274,Naughty Ghost,幼いゴースト
PROPITEM_TXT_010275,Naughty Ghost that follows its owner around and picks up dropped items.,幼いゴーストを召喚し、ドロップしたアイテムを拾ってくれる収集ペット
PROPITEM_TXT_010276,Baby Fu Lion,ブレッキンシーサー
PROPITEM_TXT_010277,"A Baby Fu Lion with a bad hair day that follows its owner around, picking up dropped items.",ブレッキンシーサーを召喚させ、ドロップしたアイテムを拾ってくれる収集ペット
PROPITEM_TXT_010278,Smart Owl,ジェントルアウル
PROPITEM_TXT_010279,Smart Owl that follows its owner around and picks up dropped items.,ジェントルアウルを召喚し、ドロップしたアイテムを拾ってくれる収集ペット
PROPITEM_TXT_010280,Patches,ベルドール
PROPITEM_TXT_010281,Never leave home without Patches! If it's on the ground Patches will pick it up. Patches loves loot!,ベルドールを召喚・帰還させることができます。
PROPITEM_TXT_010282,Baby Robot,エランロボット
PROPITEM_TXT_010283,Baby Robot that follows its owner around and picks up dropped items.,エランロボットを召喚し、ドロップしたアイテムを拾ってくれる収集ペット
PROPITEM_TXT_010350,Baby Bang,リトル・ヴァン
PROPITEM_TXT_010351,Baby Bang that follows its owner around and picks up dropped items.,リトル・ヴァンを召喚し、ドロップしたアイテムを拾ってくれる収集ペット
PROPITEM_TXT_010372,Baby Panda,ベビーパンダ
PROPITEM_TXT_010373,Baby Panda that follows its owner around and picks up dropped items.,ベビーパンダを召喚し、ドロップしたアイテムを拾ってくれる収集ペット
PROPITEM_TXT_010466,Red Armored Tigar,ルビー・タイガー
PROPITEM_TXT_010467,A Red Armored Tigar from the grassy plains of Coral Island that follows its master around picking up dropped items.,ルビー・タイガーを召喚・帰還させることができます。
PROPITEM_TXT_010468,Blue Armored Tigar,サファイア・タイガー
PROPITEM_TXT_010469,A Blue Armored Tigar from the grassy plains of Coral Island that follows its master around picking up dropped items.,サファイア・タイガーを召喚・帰還させることができます。
PROPITEM_TXT_010470,Yellow Armored Tigar,エメラルド・タイガー
PROPITEM_TXT_010471,A Yellow Armored Tigar from the grassy plains of Coral Island that follows its master around picking up dropped items.,エメラルド・タイガーを召喚・帰還させることができます。
PROPITEM_TXT_011044,Tommy Toucan,トミーオウム
PROPITEM_TXT_011045,"A portly toucan that follows its master around, picking up dropped items. SQUAWK!",トミーオウムを召喚させ、ドロップしたアイテムを拾ってくれる収集ペット
PROPITEM_TXT_011116,Tiny Tanuki,ポンスケ
PROPITEM_TXT_011117,Tiny Tanuki follows his master around and picks up dropped items.,ポンスケは、主人の後をついて回り、落としたものを拾います。あら、かわいい♥
PROPITEM_TXT_011224,Johnny Four-Wheels,超合金ハルモニオン
PROPITEM_TXT_011225,"After escaping from a military compound, Johnny Four-Wheels became self aware and now he needs your help to find more INPUT. He also picks up dropped items!",超合金ハルモニオンを召喚・帰還させることができます。
PROPITEM_TXT_011636,Mini Santa,クリスマスサンタ
PROPITEM_TXT_011637,Collecting goodies is much faster than relying on those elves to make everything!,クリスマスサンタを召喚・帰還させることができます。
PROPITEM_TXT_011638,Mini Snowman,スノーウィ
PROPITEM_TXT_011639,How does he pick up loot so fast with no arms…,スノーウィを召還・帰還させることができます。
PROPITEM_TXT_011658,Little Lykan,リトル・ライカン
PROPITEM_TXT_011659,A little Lykan that follows its master around and picks up dropped items.,リトル・ライカンを召喚し、ドロップしたアイテムを拾ってくれる収集ペット
PROPITEM_TXT_011906,Joey,砂漠ぎつね
PROPITEM_TXT_011907,This cute little guy will follow his owner around and pick up dropped items.,砂漠ぎづねを召喚させ、ドロップしたアイテムを拾ってくれる収集ペット
PROPITEM_TXT_011908,Spike,アミナスワンワン
PROPITEM_TXT_011909,A mean mut that follows its owner around and picks up dropped items.,アミナスワンワンを召喚し、ドロップしたアイテムを拾ってくれる収集ペット
PROPITEM_TXT_011910,Lumia,雪少女ルミア
PROPITEM_TXT_011911,This frozen beauty follows its owner around and picks up dropped items.,雪少女ルミアを召喚し、ドロップしたアイテムを拾ってくれる収集ペット
PROPITEM_TXT_011912,Inspector Koko,コアラのココ
PROPITEM_TXT_011913,"Inspector Koko is on the case! With his super high-intensity magnifying glass, he can find and pick up any dropped item no matter how small!",コアラのココを召喚させ、ドロップしたアイテムを拾ってくれる収集ペット。超高輝度ルーペでどんな落とし物も見逃さない！
PROPITEM_TXT_011952,Cheshire Cat,スマイルキャット
PROPITEM_TXT_011953,This cheesy kitty follows its owner around and picks up dropped items. He's also quite mad.,飼い主の後をついてきて、落とし物を拾ってくれるほほえましい猫ちゃんですが、実は怒っています。
PROPITEM_TXT_011954,The White Rabbit,ドリームラビット
PROPITEM_TXT_011955,"I'm late! I'm late! For a very important date! No time to say hello, goodbye! I'm late! This tardy little guy follows his master around picking up dropped items.",遅刻だ！遅刻だ！こんな大事な日に！挨拶する時間はないよ、バイバイ！あわてんぼうのこのうさぎさんは、ご主人様の落し物を拾って回ります。
PROPITEM_TXT_011956,Tiger Cub,かわいい白トラのカード
PROPITEM_TXT_011957,This cutie pie follows his *mommy* around and picks up dropped items.,このかわいいの白トラは、ママだと思って追いかけてきます。そしてドロップしたアイテムも拾ってくれます。
PROPITEM_TXT_012180,Mocomochi,モコモチ
PROPITEM_TXT_012181,You won't be spending hours looking for this little guy anymore! It is your very own Mocomochi! This little guy will follow its owner around and pick up dropped items.,かわいすぎるモコモチです。この子を探すのにもう何時間も歩き回らなくていいんです！ドロップアイテムを拾ってくれます。きゅん♥
PROPITEM_TXT_012226,Soul Dancer,ダンサージョニー
PROPITEM_TXT_012227,This stylish Soul Dancer has some wicked moves! He also follows his owner around picking up dropped items.,このジョニーはスタイリッシュなソウルダンサーですが、時々あやしげな動きをします。でも、ドロップしたアイテムを拾ったりもしてくれます。
PROPITEM_TXT_012654,Chameleon,ワンパクカメレオン
PROPITEM_TXT_012655,Chameleon follows his owner around picking up dropped items.,ワンパクカメレオンを召喚・帰還させることができます。
PROPITEM_TXT_012986,Braaaaains,リトルゾンビ
PROPITEM_TXT_012987,"It took some elbow grease to get this little sucker in the game, but we finally got it. Hope you enjoy him as much as we do. - Raizei and Polynikes",ゲームでこの小さな吸盤を手に入れるのに少し肘のグリースが必要でしたが、私たちはついにそれを手に入れました。私たちと同じように彼を楽しんでください。-ライザイとポリニクス
PROPITEM_TXT_013252,Big Red,さすらいのベニス
PROPITEM_TXT_013253,"No little Pang freshens buffs longer than Big Red. So kill a little longer, grind a little longer, hold tight a little longer. Longer with Big Red.",さすらいのベニスは、主人の後を付いて回り、落ちているアイテムを収集してくれます。
PROPITEM_TXT_013254,Bone Golem,ホネロック
PROPITEM_TXT_013255,"A Golem created from the Bones of the damned, and held together by the Voodoo spells of Laveau. This Golem is bound to an eternity of servitude and will forever stand by your side and pick up the loot of your victims.",呪われた者の骨から作られたホネロックは、ラヴォーのブードゥー教の呪文によってつなぎ合わされている。このホネロックは永遠の隷属に縛られ、あなたの側に立って犠牲者の戦利品を拾う。
PROPITEM_TXT_013502,Jack Frost,ジャック・フロスト
PROPITEM_TXT_013503,Your Meat Salad won't spoil when this frosty little guy is in charge of your loot.,ミートサラダが腐らないように、戦利品を管理してくれます。
PROPITEM_TXT_013504,Mr. Grinchie,Mr.グリンチー
PROPITEM_TXT_013505,"The three words that best describe Mr. Grinchie are as follows: 'STINK, STANK, STUNK!'. He's a three decker sauerkraut and toadstool sandwich… with arsenic sauce!",Mr.グリンチーを召喚・帰還させることができます。Mr.グリンチーと、一見かわいらしい名前ですが、表現に最適な言葉は、「臭い、臭い、臭い！」です。ザワークラウトとヒキガエルのサンドイッチ...そこにヒ素ソースをかけたものなのだ！
PROPITEM_TXT_013536,Rudolph,ルドルフ
PROPITEM_TXT_013537,"Then one foggy Christmas Eve, Santa came to say: ""Rudolph with your nose so bright, won't you give me buffs tonight?"".",ルドルフを召喚・帰還させることができます。あるクリスマスイブの夜、サンタさんがやってきて言いました。「ルドルフ、君の鼻はとても輝いているから、今夜はバフをくれないかい？」
PROPITEM_TXT_013668,Observing Producer Kim Cage,見守るキム社長
PROPITEM_TXT_013669,This picks up items around automatically.,自動的に周囲のアイテムを収集してくれます。
PROPITEM_TXT_013766,Kuma,くるりんベアー
PROPITEM_TXT_013767,Kuma follows his master around and picks up dropped items.,くるりんベアーは周囲のアイテムを収集してくれます。
PROPITEM_TXT_013786,Usagi,乙女うさぎ
PROPITEM_TXT_013787,Usagi believes in good fortune and follows her master around picking up dropped items.,乙女うさぎは周囲のアイテムを収集してくれます。
PROPITEM_TXT_014264,X900 EvilTron,X900ロボット悪魔
PROPITEM_TXT_014265,"This soulless, robotic, demon pet will follow it's master around picking up dropped items.",魂のないロボットのような悪魔のペット。周囲のアイテムを収集してくれます。
PROPITEM_TXT_014280,Mister Grizz,グリズさん
PROPITEM_TXT_014281,Mister Grizz follows his master around and picks up dropped items.,周囲のアイテムを収集してくれます。
PROPITEM_TXT_014672,Lil' Potato,リルポテトくん
PROPITEM_TXT_014673,Lil' Potato follows his owner around and picks up dropped items.,リルポテトくんは落としたアイテムを拾ってくれます。
PROPITEM_TXT_014850,Friendly Baby Kargo,キュートなベビーカルゴ
PROPITEM_TXT_014851,An friendly Baby Kargo Pet that picks up dropped items for his master.,落ちているものを拾ってくれるペット。キュートなベビーカルゴの収集ペット。
PROPITEM_TXT_015074,Charming Babushka Doll,可愛いマトリョーシカ
PROPITEM_TXT_015075,"Typically, Babushka dolls (Or Matryoshka Dolls) consist of a set of finely crafted wooden dolls placed inside of each other. You might say, they're full of themselves!",通常、バブーシュカ人形（またはマトリョーシカ人形）は、互いに内側に配置された細かく細工された木製の人形のセットで構成されています。あなたは言うかもしれません、彼らは彼ら自身でいっぱいです！
PROPITEM_TXT_015979,Cute Baby Cat,ミュミュ
PROPITEM_TXT_015980,Cute Baby Cat that follows his master around and picks up dropped items.,ミュミュは周りのアイテムを収集してくれます。にゃんにゃん！
PROPITEM_TXT_016077,Little Muran,ティティ
PROPITEM_TXT_016078,"She's cute, she's curious, and she's out to share your adventures! You may not like toting a Muran kitty around, but she swears she'll do her best to not get in your way!",ティティはモンスターが落としたアイテムを拾い集めてくれます。
PROPITEM_TXT_016433,Baby Buur Cage,もふもふウーパールーパー
PROPITEM_TXT_016434,A cute and soft Buur that follows its owner around and picks up dropped items. Hard part may be getting them back from him!,突然変異したもふもふウーパールーパーを召喚し、ドロップしたアイテムを拾ってくれる収集ペット
PROPITEM_TXT_016435,Baby Ripper Cage,見張る死神
PROPITEM_TXT_016436,"The Reaper won't slay its master. There is no telling what it might do to everyone else, though! This pet follows its owner around and picks up dropped items.",鎌を振り回す死神を召喚し、ドロップしたアイテムを拾ってくれる収集ペット
PROPITEM_TXT_016437,Baby Gray Earl,ベビー帽子屋
PROPITEM_TXT_016438,A tiny Gray Earl with a teapot but no kettle! How the tea remains hot is a mystery. This pet follows its owner around and picks up dropped items.,気違いのお茶会が趣味のベビー帽子屋を召喚し、ドロップしたアイテムを拾ってくれる収集ペット
PROPITEM_TXT_017285,Tamed Bolo,ゴリラ
PROPITEM_TXT_017286,Summons a Tamed Bolo. A Tamed Bolo automatically collects items nearby.,ゴリラを召喚・帰還させることができます。
PROPITEM_TXT_019753,Pink Mocomochi Pet,桜モコモチペット
PROPITEM_TXT_019754,"A cute, pink Mocomochi that follows its master around and picks up dropped items.",かわいい桜モコモチの収集ペット。かわいすぎる！
PROPITEM_TXT_019755,Rainbow Mocomochi Pet,レインボーモコモチペット
PROPITEM_TXT_019756,"A cute, rainbow color Mocomochi that follows its master around and picks up dropped items.",かわいいレインボーモコモチ収集ペット
PROPITEM_TXT_020405,Black Bulldog Pet,黒いブルドッグ
PROPITEM_TXT_020406,"A cute, black bulldog that follows its master around and picks up dropped items.",可愛くてキュートな黒ブルドッグピックアップペット。
PROPITEM_TXT_020407,Red Dragon Pet,レッドドラゴン
PROPITEM_TXT_020408,"A cute, red dragon that follows its master around and picks up dropped items.",レッドドラゴンを召喚し、ドロップしたアイテムを拾ってくれる収集ペット
PROPITEM_TXT_020633,Blue Snowman Pet,ブルースノーマン
PROPITEM_TXT_009276,Hera Hoverbike (Black),D2Dバイク
PROPITEM_TXT_009448,Clock Bike (Orange),クラックバイク(オレンジ)
PROPITEM_TXT_009449,Out of Clockworks comes this high end premium bike.,この特別仕様なバイクにはクロックワークスの一部が使われています。
PROPITEM_TXT_009450,Clock Bike (White),クラックバイク(ホワイト)
PROPITEM_TXT_009452,Clock Bike (Violet),クラックバイク(バイオレット)
PROPITEM_TXT_009454,Meteo Bike (Yellow),メテオバイク(イエロー)
PROPITEM_TXT_009455,Ride the skies with this bike made from fallen meteors.,流れ星を集めて作ったこのバイクで、空を飛ぼう！
PROPITEM_TXT_009456,Meteo Bike (Red),メテオバイク(レッド)
PROPITEM_TXT_009458,Meteo Bike (Green),メテオバイク(グリーン)
PROPITEM_TXT_009606,Limousine Bike,クラシック・リムジン
PROPITEM_TXT_009607,Lord-exclusive flying bike.,ロードの威厳を象徴するロード専用の飛行アイテムです。
PROPITEM_TXT_010510,Flying Cloud (Bind),金斗雲(取引不可)
PROPITEM_TXT_010511,A mysterious flying cloud. Can not be traded.,不思議な空飛ぶ雲。トレード不可。
PROPITEM_TXT_008758,Riding Cloud (Light pink),キントウン（ピンク）
PROPITEM_TXT_008759,A mysterious flying cloud.,乗って空を飛ぶことのできる不思議な雲。
PROPITEM_TXT_008760,Riding Cloud (Orange),キントウン（オレンジ）
PROPITEM_TXT_008774,Riding Cloud (Blood Red),キントウン(赤)
PROPITEM_TXT_008775,Mysterious cloud dropped by a Red Meteonyker.,レッドメテオニカが落とした謎の雲。
PROPITEM_TXT_009044,Magic Broom for Beginners,初心者魔法のほうき(イベント用)
PROPITEM_TXT_009045,Flying Broom that can be used by level 1+.,レベル1以上で使用可能な空飛ぶホウキ。
PROPITEM_TXT_011036,Elegant White Wings,白銀の翼
PROPITEM_TXT_011037,These Elegant White Wings grant the bearer graceful flight throughout Madrigal.,白くて美しい翼がマドリガルみんなを魅了します。
PROPITEM_TXT_011038,Elegant Black Wings,漆黒の翼
PROPITEM_TXT_011039,These Elegant Black Wings grant the bearer graceful flight throughout Madrigal.,マドリガル全土を優雅に飛び回ることができるエレガントな黒翼。
PROPITEM_TXT_011054,Angelic Wings,天使の羽(ホワイト)
PROPITEM_TXT_011055,"Illustrating beauty and brilliance, these are truly the Wings of an Angel.",美しさと神々しさ、どちらをも兼ね備えた、まさに天使の翼のよう。
PROPITEM_TXT_011056,Gray Wings of the Divine Prophet,預言者の翼
PROPITEM_TXT_011057,"The Wings of the Divine Prophet are the ultimate display of grace, radiance, and authority.",優雅と神々しさのどちらも引けを取らない美しい翼。
PROPITEM_TXT_011808,Air Shark Board,空を飛ぶサメ
PROPITEM_TXT_011809,It's a Great White!,ホオジロザメです！
PROPITEM_TXT_011810,Smile Board,スマイルボード
PROPITEM_TXT_011811,Wrinkles should merely indicate where smiles have been.,顔に出るしわは、君が笑った証です。
PROPITEM_TXT_010866,Sword Board (Bind),飛空剣(取引不可)
PROPITEM_TXT_010867,"Once wielded by an ancient warrior, this sword was transformed into a flying vehicle. Pretty cool, huh?",空を飛ぶ不思議な剣
PROPITEM_TXT_009244,Flyff Board,フリフボード
PROPITEM_TXT_009245,A beginner board with the Flyff logo.,Flyffのロゴが入った、初心者向けボード。
PROPITEM_TXT_009246,Angel Board,エンジェルボード(韓国)
PROPITEM_TXT_009247,A stylish board for beginners.,初心者向けのスタイリッシュなボード。
PROPITEM_TXT_009248,Boddy Board,バディボード
PROPITEM_TXT_008856,NESCAFE 3-in-1 Original Hoverboard,NESCAFE 3-in-1 オリジナル ホバーボード
PROPITEM_TXT_008857,,最高速度: 44km/h
PROPITEM_TXT_008858,NESCAFE 3-in-1 Sweet 'n Creamy Hoverboard,NESCAFE 3-in-1 スイート＆クリーミー ホバーボード
PROPITEM_TXT_008860,NESCAFE 3-in-1 Intense Hoverboard,NESCAFE 3-in-1 インテンス ホバーボード
PROPITEM_TXT_008862,NESCAFE Ultimate 3-in-1 Hoverbike,NESCAFE アルティメット 3-in-1 ホバーバイク
PROPITEM_TXT_008863,,最高速度：47km/h。
PROPITEM_TXT_008782,Hera Hoverbike S,NEWバイクーン・ブルーム
PROPITEM_TXT_008783,"Don't let the girlie colors fool you, this thing can move!",かわいらしい色して実は結構はやいんよ！
PROPITEM_TXT_008791,,最高速度: 56km/h
PROPITEM_TXT_008794,Disposable Rudolph Sled S,使い捨てサンタのソリＳ
PROPITEM_TXT_008795,This board will be gone after you use it one time. Make sure you get where you are going!,このボードは使い捨てタイプです。目的地まで下りずに飛んでいこう！ 
PROPITEM_TXT_008796,Speedy Rudolph Sled,スピーディーなサンタのソリ
PROPITEM_TXT_008797,A slightly faster version of the basic Rudolph Sled.,従来のサンタのソリより、スピードアップしたモデル
PROPITEM_TXT_008800,Dragon Stick S,NEWドラゴン・ブルーム
PROPITEM_TXT_008801,A flying Broom Stick that is shaped like a Dragon.,ドラゴンの形をした空飛ぶほうき。
PROPITEM_TXT_011188,Angel's Wings (White),天使の羽(ホワイト)
PROPITEM_TXT_011189,,最高速度: 54km/h
PROPITEM_TXT_011190,White Wings of the Divine Prophet,救世主の翼
PROPITEM_TXT_011308,Crimson Butterfly Wings,デビルバタフライの翼
PROPITEM_TXT_011310,Alabaster Butterfly Wings,フローラバタフライの翼
PROPITEM_TXT_011312,Indigo Butterfly Wings,フェアリーバタフライの翼
PROPITEM_TXT_011314,Translucent Butterfly Wings,天鱗の羽衣
PROPITEM_TXT_011316,Translucent Dragonfly Wings,秋津の羽衣
PROPITEM_TXT_011396,DE 3rd Anniversary FLYFF Board,Flyffボード(取引不可)
PROPITEM_TXT_011397,3rd anniversary gift for DE FLYFF.,DEFLYFFの3周年記念ギフト。
PROPITEM_TXT_012254,Wings of the Malevolent Dragon,ドラゴン翼
PROPITEM_TXT_012255,These intimidating dragon wings allow for swift flight throughout Madrigal.,これらの威圧的なドラゴンの翼は、マドリガル全体の迅速な飛行を可能にします。
PROPITEM_TXT_012442,The Hot One,ファイヤースタング
PROPITEM_TXT_012443,"We got a big kick out of designing this, and you will get an even bigger one out of flying it.",この車を設計するまでたくさんの苦労がありました。車が空を飛ぶ時代ですよ？喜ばない人なんていないでしょう！
PROPITEM_TXT_012444,Model TR-ex,スティングレイ
PROPITEM_TXT_012445,Evolve the way you experience the sky.,空を体験する方法を進化させます。
PROPITEM_TXT_013066,Blue Fairie Wings,スノーフェアリーの翼
PROPITEM_TXT_013067,"I believe in everything until it's disproved. So I believe in fairies, the myths, dragons. It all exists, even if it's in your mind.",妖精やドラゴンがたとえ神話であっても、心の中で信じていれば存在し、生きているという証明になるのです。
PROPITEM_TXT_013068,Pink Fairie Wings,ラブリィフェアリーの翼
PROPITEM_TXT_013069,The iron tongue of midnight hath told twelve; lovers to bed; 'tis almost fairy time.,真夜中の鉄の舌は12を語った。ベッドに愛好家、ほぼ妖精の時間です。
PROPITEM_TXT_013186,Plume of the Dove,ホーリーウイング
PROPITEM_TXT_013187,"The dove descending breaks the air, with flame of incandescent terror.",下降する鳩は、白熱の恐怖の炎で空気を壊します。
PROPITEM_TXT_013188,Mantle of the Raven,エビルウイング
PROPITEM_TXT_013189,"Once upon a midnight dreary, while I pondered, weak and weary. Over many a quaint and curious volume of forgotten lore.",ある時、真夜中の悲惨なことに、私が熟考している間、弱くて疲れていました。多くの古風で奇妙な忘れられた伝承。
PROPITEM_TXT_013480,Piyoko,みらくるTOY CAR!!!
PROPITEM_TXT_013481,One of the cutest (and fastest) rides in all of Madrigal.,マドリガル全土で最もかわいい乗り物の1つ。
PROPITEM_TXT_014516,Piyoco,みらくるTOY CAR・ピヨコ
PROPITEM_TXT_014517,,最高速度: 59km/h
PROPITEM_TXT_014524,Blue Bike,ブルーバイク
PROPITEM_TXT_015134,Super Chameleon,GO！GO！カメレオン
PROPITEM_TXT_015135,Cha-me-ha-le-on! Only the Bat chameleon can beat him.,チャメハレオン！コウモリのカメレオンだけが彼を倒すことができます。
PROPITEM_TXT_016115,Golden Glory wings,金の翼
PROPITEM_TXT_016116,Soar through the clouds in style with these Golden Glory Wings.,これらのゴールデングローリーウィングでスタイリッシュに雲の中を舞い上がりましょう。
PROPITEM_TXT_016117,Silver Glory Wings,銀の翼
PROPITEM_TXT_016118,Soar through the clouds in style with these Silver Glory Wings.,これらのシルバーグローリーウィングでスタイリッシュに雲の中を舞い上がりましょう。
PROPITEM_TXT_016119,Bronze Glory Wings,銅の翼
PROPITEM_TXT_016120,Soar through the clouds in style with these Bronze Glory Wings.,これらのブロンズグローリーウィングでスタイリッシュに雲の中を舞い上がりましょう。
PROPITEM_TXT_016133,Galaxy Guitar,スターダストギター
PROPITEM_TXT_016134,"A slick guitar that when played, the universe stops and listens.",演奏すると宇宙が止まって耳を傾ける滑らかなギター。
PROPITEM_TXT_016155,Mystic Broom of the Wind,疾走のほうき
PROPITEM_TXT_016156,This mystical broom was used by Rhisis to sweep some autumn leaves.,この神秘的なほうきは、紅葉を掃くためにリシスによって使用されました。
PROPITEM_TXT_016817,Super Chameleon 2015,GO！GO！カメレオン2015
PROPITEM_TXT_016818,,最高速度: 66km/h
PROPITEM_TXT_017855,Cute Wooden Horse S,カワイイ木馬S
PROPITEM_TXT_017856,A mysterious Wooden Horse that can move very fast.,高速飛行速度の神秘の馬
PROPITEM_TXT_017879,Meteonyker's Wings,炎神メテオニカの翼
PROPITEM_TXT_018995,PlayPark XP Angelic Wings,PlayPark XP 天使の羽
PROPITEM_TXT_018997,Red Butterfly Wings,レッドバタフライの羽
PROPITEM_TXT_019757,Blue Bike,ブルーバイク
PROPITEM_TXT_019758,,極限のスピードを楽しんでいこう。最大時速: 55 km/h
PROPITEM_TXT_020409,Red Cadillac,レッドキャデラック
PROPITEM_TXT_020451,PPXP 2019 Door Prize Sled (15 days),PPXP 2019 ドア賞品 ソリ(15日)
PROPITEM_TXT_017899,Brown Bunny Yukata Gloves (M),ヤンチャ系手袋(ブラウン)(男の子用)
PROPITEM_TXT_015427,Traditional Taiwan Outfit for male characters.,台湾の伝統的な衣装（男性用）
PROPITEM_TXT_010746,Red Riding Hood Suit (F),ストロベリーワンピース(女の子用)
PROPITEM_TXT_009915,Rabbit Hand for male characters.,うさぎの手。
PROPITEM_TXT_017123,2016 Samurai (M) Gloves,武士手袋(男の子用)
PROPITEM_TXT_017187,Wedding Hair (F),ゴージャスヘアー(女の子用)
PROPITEM_TXT_010182,Cloak of Spain,ワールドフリフマント(スペイン)
PROPITEM_TXT_017234,Hat / Size M,帽子/ サイズM
PROPITEM_TXT_010768,Traditional Native American Gloves (F),インディアングローブ(女の子用)
PROPITEM_TXT_018719,Regal Gloves (M),帝王グローブ（M）
PROPITEM_TXT_009609,"One of 3 legendary cloaks, every Lord gets one.",マドリガル大陸に昔から伝えられているロード専用の伝説のマント。
PROPITEM_TXT_010942,Cyber Punk Outfit (M),ダンシングジャケット(男の子用)
PROPITEM_TXT_020626,Red Snowman Suit for Female Characters.,レッドスノーマンスーツ(女の子用)。
PROPITEM_TXT_010963,A Warlord Outfit for male characters. Created by the winner of a costume design contest in the Philippines.,武将の衣装。フィリピンの衣装デザインコンテストの優勝者によって作成されました
PROPITEM_TXT_009723,Beach Wear Orange for female characters,ビーチウェアオレンジ
PROPITEM_TXT_011017,Shower Cap for male characters.,シャワータオルキャップ。男の子用
PROPITEM_TXT_009790,Cat Punch (White) (M),ねこパンチ(ホワイト)(M)
PROPITEM_TXT_012981,Follow Me In Case Of Zombie Attack!!!,ゾンビ攻撃をする場合は私に従ってください!!!
PROPITEM_TXT_014253,Flower Faerie Suit for female characters.,フラワーフェアリースーツ。
PROPITEM_TXT_020335,Red Casual Hat (F),レッドカジュアルハット(F)
PROPITEM_TXT_010716,Dragon Yukata (M),龍の浴衣(男の子用)
PROPITEM_TXT_017290,Cloak imprinted with a Bolo's image.,ゴリラがマント
PROPITEM_TXT_016304,A 2012 Cloak Design Contest Cloak designed by COKE of Aggression Guild on the Yetti servers.,イエティサーバー上で攻撃ギルドのCOKEによって設計された2012年のクロークデザインコンテストクローク。
PROPITEM_TXT_012247,An Enchantress Suit for female characters.,エンチャントレススーツ。
PROPITEM_TXT_014220,Colosseum Champion's Shoes (M),栄光のレッドシューズ(男の子用)
PROPITEM_TXT_014424,Steam Punk Shoes (F),スチームパンクシューズ(女の子用)
PROPITEM_TXT_011182,Champion's Cloak,アルティマーヒーローマント
PROPITEM_TXT_015430,Traditional Taiwan Hat (M),シディグハット(男の子用)
PROPITEM_TXT_013568,Road Hog Boots (M),モーターサイクルシューズ(男の子用)
PROPITEM_TXT_019643,Vengeance Mask of the Almighty Blood Dragon,複数の夢見る破壊のブラッドドラゴンマスク
PROPITEM_TXT_009612,Martial artist Hair (M),格闘家ヘアー(男の子用)
PROPITEM_TXT_016882,Vampire shoes for Female characters,吸血鬼の靴
PROPITEM_TXT_009863,Cowboy Suit for Female Characters,カウボーイスーツ
PROPITEM_TXT_014275,An exquisite pink corsage.,絶妙なピンクのコサージュ。
PROPITEM_TXT_011897,A traditional Korean headpiece.,伝統的な韓国のかぶと
PROPITEM_TXT_011918,Kai Gloves (M),舞闘Kaiグローブ(男の子用)
PROPITEM_TXT_018747,Emerald Suit (F),エメラルドスーツ（女）
PROPITEM_TXT_009768,Kung Fu Hair (F),シニヨンキャップ(女の子用)
PROPITEM_TXT_018717,Regal Suit (M),帝王スーツ（男）
PROPITEM_TXT_016570,"Sta+10, Str+10, Melee Block+3%, Range Block+3%",全ステータス+10、力+10、近接ブロック+3%、遠距離ブロック+3%
PROPITEM_TXT_011801,A beautifully crafted cloak adorned with a symbol that represents the ninth Lunar Year. The ninth Lunar Year is dedicated to the Monkey.,9番目の干支の年を表すシンボルで飾られた美しく細工されたマント。9番目の干支は猿です。
PROPITEM_TXT_011963,"The Mad Hatter's Gloves for male characters. With these fabulous Gloves, you can slice a tea cup in half!",マッドハッターの手袋。これらの素晴らしい手袋で、あなたはティーカップを半分にスライスすることができます！
PROPITEM_TXT_017047,Frog Shoes 2015 (M),けろけろ後足(男の子用)
PROPITEM_TXT_015167,"Your suit grants you superhuman abilities, all stats +5",超人的な能力を与えてくれるスーツ。全ステータス+5
PROPITEM_TXT_009580,Suit of Dignity (M),ロードスーツ(男の子用)
PROPITEM_TXT_010992,Harbor Outfit (F),海辺衣装(女の子用)
PROPITEM_TXT_012256,Cloak of Cameroon,カメルーンマント
PROPITEM_TXT_016801,Madrigal Guardian (M) Blue Suit,Mヒーローブルースーツ(男の子用)
PROPITEM_TXT_009920,Rabbit Hat (F),うさぬい帽子(女の子用)
PROPITEM_TXT_010748,Red Riding Hood Gloves (F),ストロベリーハンド(女の子用)
PROPITEM_TXT_016829,Casual Suit (F),カジュアルスーツ
PROPITEM_TXT_010710,Red Cherry Blossom Yukata (F),紅桜の浴衣(女の子用)
PROPITEM_TXT_020598,Blue Snowboarder Gloves for Male Characters.,ブルースノーボーダーグローブ(男の子用)。
PROPITEM_TXT_018741,Emerald Boots (M),エメラルドブーツ（男）
PROPITEM_TXT_010745,A cute Red Riding Hood Hat for Female Characters. 'Beware of wolves in grandma's clothing'.,かわいい赤いずきんハット。「おばあちゃんの服を着たオオカミに注意してください」。
PROPITEM_TXT_009847,Traditional German shoes for female characters.,伝統的なドイツの靴。
